"ID Line";"Libelle Line";"Libelle station";Longitude;Latitude;finish;"Commune nom";"Commune code Insee"
23;8;Lourmel;2.2822419598550754;48.83866086271165;1;"Paris 15ème";75115
23;8;Boucicaut;2.287918431124558;48.84102416004495;1;"Paris 15ème";75115
23;8;"Félix Faure";2.2918472203679694;48.84268433384837;1;"Paris 15ème";75115
23;8;Commerce;2.2937968421928625;48.84461151142022;1;"Paris 15ème";75115
23;8;"La Motte-Picquet - Grenelle";2.2985257262366354;48.8496308034842;1;"Paris 15ème";75115
23;8;"École Militaire";2.3063456838200755;48.854919659638895;1;"Paris 7ème";75107
23;8;"La Tour-Maubourg";2.3104735359369832;48.85772702258638;1;"Paris 7ème";75107
23;8;Invalides;2.314632660444516;48.86109201043299;1;"Paris 7ème";75107
23;8;Concorde;2.3229614457982586;48.866557992001624;1;"Paris 8ème";75108
23;8;Madeleine;2.3258100487932767;48.87054467576818;1;"Paris 8ème";75108
23;8;Opéra;2.3310472867112395;48.871437428049184;1;"Paris 9ème";75109
23;8;"Richelieu - Drouot";2.33859122153854;48.872135869369885;1;"Paris 9ème";75109
23;8;"Grands Boulevards";2.343207266405089;48.87150476881465;1;"Paris 9ème";75109
23;8;"Bonne Nouvelle";2.3484813657183894;48.870571298554935;1;"Paris 2ème";75102
23;8;"Strasbourg - Saint-Denis";2.354491616563833;48.8696235816895;1;"Paris 10ème";75110
23;8;République;2.363302340780453;48.86751235686305;1;"Paris 3ème";75103
23;8;"Filles du Calvaire";2.3667452977427006;48.86306988250257;1;"Paris 11ème";75111
23;8;"Saint-Sébastien - Froissart";2.3672615397172683;48.860968144808254;1;"Paris 11ème";75111
23;8;"Chemin Vert";2.36809508538599;48.85708736687211;1;"Paris 3ème";75103
23;8;Bastille;2.3687189610340877;48.85205429254951;1;"Paris 12ème";75112
23;8;Ledru-Rollin;2.3761412233185912;48.851337765850175;1;"Paris 11ème";75111
23;8;"Faidherbe - Chaligny";2.3840285663831065;48.85011054318548;1;"Paris 12ème";75112
23;8;"Reuilly - Diderot";2.3872010704093913;48.84721292574974;1;"Paris 12ème";75112
23;8;Montgallet;2.3904000136353636;48.84400507476069;1;"Paris 12ème";75112
23;8;Daumesnil;2.3961486284893696;48.83943400710489;1;"Paris 12ème";75112
23;8;"Michel Bizot";2.4023667399880027;48.83707743008748;1;"Paris 12ème";75112
23;8;"Porte Dorée";2.405873912987563;48.83501737314559;1;"Paris 12ème";75112
23;8;"Porte de Charenton";2.4025118728500727;48.83344922193115;1;"Paris 12ème";75112
23;8;Liberté;2.406491231469925;48.82614817965915;1;Charenton-le-Pont;94018
23;8;"Charenton - Écoles";2.413847237068525;48.82125590110113;1;Charenton-le-Pont;94018
